330,4
331,4
332,1
333,52
334,15
335,98
336,88
337,0
338,8
339,16
340,113
341,0
342,4
343,11
344,41
345,182
346,0
347,5
348,31
349,81
350,0
351,4
352,9
353,37
354,84
355,0
356,5
357,9
358,5
359,2
360,42
361,123
362,0
363,7
364,78
365,0
366,3
367,70
368,0
369,3
370,3
371,1
372,39
373,0
374,5
375,16
376,36
377,0
378,4
379,27
380,0
381,3
382,11
383,39
384,11
385,2
386,26
387,184
388,0
389,8
390,51
391,194
392,0
393,4
394,15
395,60
396,109
397,0
398,5
399,24
400,169
401,0
402,4
403,9
404,46
405,282
406,0
407,5
408,9
409,5
410,2
411,25
412,88
413,76
414,0
415,8
416,26
417,30
418,0
419,4
420,17
421,93
422,0
423,4
424,4
425,1
426,54
427,156
428,224
429,0
430,7
431,67
432,155
433,0
434,4
435,10
436,175
437,0
438,4
439,4
440,1
441,15
442,47
443,243
444,0
445,7
446,15
447,5
448,38
449,282
450,44
451,262
452,0
453,8
454,38
455,6
456,192
457,0
458,5
459,11
460,75
461,178
462,0
463,5
464,5
465,1
466,25
467,55
468,0
469,6
470,14
471,189
472,0
473,4
474,34
475,0
476,3
477,95
478,0
479,3
480,3
481,1
482,16
483,107
484,0
485,6
486,16
487,4
488,14
489,18
490,320
491,0
492,7
493,47
494,51
495,104
496,254
497,0
498,6
499,13
500,227
501,0
502,4
503,15
504,57
505,0
506,4
507,4
508,1
509,27
510,130
511,0
512,6
513,14
514,25
515,48
516,0
517,5
518,53
519,0
520,3
521,40
522,0
523,3
524,3
525,1
526,17
527,106
528,0
529,6
530,17
531,4
532,24
533,133
534,226
535,0
536,7
537,44
538,87
539,293
540,0
541,5
542,24
543,10
544,108
545,0
546,5
547,5
548,1
549,23
550,335
551,0
552,6
553,23
554,4
555,23
556,2
557,146
558,0
559,7
560,23
561,5
562,14
563,49
564,498
565,0
566,7
567,7
568,1
569,20
570,0
571,5
572,10
573,29
574,412
575,0
576,5
577,5
578,1
579,10
580,7
581,13
582,82
583,0
584,8
585,131
586,358
587,0
588,4
589,34
590,115
591,0
592,4
593,4
594,1
595,16
596,109
597,200
598,0
599,7
600,19
601,408
602,0
603,4
604,10
605,25
606,91
607,0
608,5
609,31
610,261
611,0
612,4
613,9
614,205
615,0
616,4
617,4
618,1
619,24
620,77
621,347
622,0
623,7
624,24
625,5
626,17
627,96
628,0
629,6
630,77
631,10
632,27
633,123
634,272
635,0
636,7
637,13
638,56
639,0
640,4
641,23
642,81
643,293
644,104
645,149
646,0
647,7
648,11
649,189
650,178
651,189
652,2
653,96
654,26
655,238
656,0
657,10
658,26
659,4
660,19
661,60
662,266
663,0
664,7
665,17
666,39
667,283
668,0
669,5
670,44
671,133
672,138
673,0
674,5
675,5
676,1
677,58
678,0
679,5
680,4
681,21
682,370
683,0
684,5
685,5
686,1
687,10
688,30
689,271
690,0
691,7
692,27
693,60
694,32
695,0
696,5
697,11
698,49
699,135
700,448
701,0
702,6
703,73
704,545
705,0
706,4
707,26
708,49
709,10
710,22
711,464
712,0
713,7
714,22
715,4
716,9
717,103
718,0
719,6
720,17
721,55
722,254
723,226
724,189
725,73
726,22
727,12
728,421
729,0
730,11
731,33
732,510
733,0
734,4
735,19
736,75
737,276
738,0
739,5
740,43
741,0
742,3
743,218
744,0
745,3
746,3
747,1
748,61
749,0
750,5
751,11
752,21
753,71
754,637
755,0
756,6
757,37
758,404
759,0
760,4
761,26
762,54
763,336
764,0
765,5
766,15
767,263
768,0
769,4
770,9
771,54
772,9
773,2
774,121
775,0
776,7
777,63
778,679
779,0
780,4
781,11
782,30
783,94
784,650
785,0
786,6
787,30
788,5
789,23
790,148
791,620
792,0
793,7
794,17
795,74
796,501
797,0
798,5
799,10
800,90
801,0
802,4
803,22
804,77
805,174
806,0
807,5
808,9
809,36
810,433
811,0
812,5
813,5
814,1
815,67
816,384
817,0
818,6
819,32
820,125
821,0
822,4
823,20
824,254
825,102
826,0
827,5
828,14
829,266
830,167
831,0
832,5
833,5
834,1
835,20
836,12
837,109
838,241
839,0
840,8
841,256
842,0
843,3
844,97
845,0
846,3
847,3
848,1
849,14
850,21
851,98
852,516
853,0
854,8
855,14
856,6
857,38
858,403
859,0
860,6
861,4
862,39
863,196
864,0
865,5
866,32
867,47
868,374
869,0
870,5
871,5
872,1
873,24
874,249
875,0
876,6
877,16
878,282
879,429
880,0
881,5
882,10
883,83
884,643
885,0
886,5
887,5
888,1
889,16
890,12
891,54
892,120
893,0
894,8
895,40
896,374
897,28
898,577
899,0
900,6
901,24
902,28
903,5
904,16
905,15
906,139
907,0
908,8
909,14
910,54
911,19
912,176
913,0
914,6
915,14
916,6
917,2
918,144
919,0
920,6
921,4
922,60
923,229
924,0
925,5
926,22
927,123
928,294
929,0
930,5
931,5
932,1
933,44
934,263
935,167
936,105
937,0
938,8
939,30
940,152
941,729
942,0
943,5
944,12
945,54
946,35
947,0
948,5
949,5
950,1
951,18
952,462
953,0
954,6
955,34
956,366
957,0
958,4
959,37
960,202
961,0
962,4
963,4
964,1
965,14
966,50
967,814
968,0
969,7
970,176
971,58
972,294
973,44
974,40
975,79
976,0
977,8
978,39
979,116
980,786
981,0
982,5
983,33
984,252
985,0
986,4
987,23
988,198
989,0
990,4
991,4
992,1
993,28
994,91
995,388
996,0
997,7
998,28
999,5
1000,17
1001,206
1002,0
1003,6
1004,49
1005,296
1006,0
1007,4
1008,16
1009,104
1010,365
1011,0
1012,5
1013,13
1014,376
1015,0
1016,4
1017,9
1018,209
1019,0
1020,4
1021,4
1022,1
1023,30
1024,84
1025,670
1026,0
1027,7
1028,30
1029,5
1030,17
1031,30
1032,3
1033,185
1034,0
1035,8
1036,58
1037,65
1038,0
1039,4
1040,18
1041,89
1042,0
1043,4
1044,4
1045,1
1046,23
1047,59
1048,0
1049,6
1050,46
1051,646
1052,0
1053,4
1054,9
1055,37
1056,96
1057,403
1058,199
1059,0
1060,7
1061,33
1062,78
1063,698
1064,0
1065,5
1066,36
1067,257
1068,0
1069,4
1070,16
1071,62
1072,0
1073,4
1074,4
1075,1
1076,30
1077,45
1078,776
1079,0
1080,7
1081,20
1082,246
1083,0
1084,4
1085,10
1086,203
1087,0
1088,4
1089,4
1090,1
1091,15
1092,186
1093,0
1094,6
1095,45
1096,18
1097,56
1098,459
1099,0
1100,6
1101,6
1102,1
1103,12
1104,159
1105,0
1106,6
1107,5
1108,42
1109,748
1110,0
1111,5
1112,4
1113,23
1114,67
1115,299
1116,0
1117,6
1118,11
1119,337
1120,0
1121,4
1122,9
1123,68
1124,0
1125,4
1126,4
1127,1
1128,25
1129,523
1130,0
1131,6
1132,14
1133,167
1134,198
1135,146
1136,578
1137,0
1138,7
1139,58
1140,103
1141,423
1142,0
1143,5
1144,32
1145,278
1146,0
1147,4
1148,21
1149,298
1150,0
1151,4
1152,4
1153,1
1154,26
1155,393
1156,0
1157,6
1158,26
1159,4
1160,7
1161,22
1162,235
1163,0
1164,7
1165,4
1166,6
1167,9
1168,45
1169,73
1170,444
1171,0
1172,8
1173,137
1174,0
1175,3
1176,143
1177,0
1178,3
1179,3
1180,1
1181,27
1182,489
1183,0
1184,6
1185,18
1186,89
1187,145
1188,0
1189,5
1190,46
1191,140
1192,0
1193,4
1194,28
1195,196
1196,332
1197,0
1198,5
1199,9
1200,32
1201,56
1202,104
1203,193
1204,0
1205,7
1206,41
1207,862
1208,0
1209,4
1210,16
1211,140
1212,20
1213,131
1214,628
1215,0
1216,7
1217,11
1218,99
1219,920
1220,0
1221,5
1222,23
1223,109
1224,386
1225,0
1226,5
1227,5
1228,1
1229,48
1230,714
1231,0
1232,6
1233,48
1234,4
1235,25
1236,107
1237,753
1238,0
1239,7
1240,23
1241,18
1242,56
1243,41
1244,37
1245,189
1246,521
1247,0
1248,9
1249,49
1250,245
1251,0
1252,4
1253,18
1254,12
1255,151
1256,0
1257,5
1258,30
1259,182
1260,914
1261,0
1262,5
1263,5
1264,1
1265,36
1266,199
1267,208
1268,0
1269,7
1270,30
1271,12
1272,17
1273,242
1274,0
1275,6
1276,43
1277,536
1278,0
1279,4
1280,27
1281,99
1282,63
1283,505
1284,0
1285,6
1286,10
1287,201
1288,0
1289,4
1290,10
1291,4
1292,2
1293,375
1294,0
1295,6
1296,10
1297,6
1298,2
1299,6
1300,2
1301,2
1302,1
1303,38
1304,446
1305,0
1306,11
1307,89
1308,121
1309,534
1310,0
1311,5
1312,48
1313,79
1314,338
1315,0
1316,5
1317,5
1318,1
1319,16
1320,109
1321,97
1322,477
1323,0
1324,8
1325,152
1326,385
1327,0
1328,4
1329,37
1330,85
1331,0
1332,4
1333,4
1334,1
1335,16
1336,16
1337,1
1338,3
1339,159
1340,235
1341,178
1342,691
1343,0
1344,12
1345,73
1346,176
1347,376
1348,333
1349,0
1350,6
1351,51
1352,857
1353,0
1354,4
1355,21
1356,207
1357,0
1358,4
1359,4
1360,1
1361,23
1362,121
1363,54
1364,418
1365,0
1366,8
1367,42
1368,259
1369,0
1370,4
1371,11
1372,65
1373,335
1374,823
1375,0
1376,6
1377,26
1378,219
1379,0
1380,4
1381,10
1382,85
1383,52
1384,1050
1385,0
1386,6
1387,10
1388,6
1389,2
1390,88
1391,978
1392,0
1393,7
1394,124
1395,0
1396,3
1397,58
1398,258
1399,0
1400,4
1401,20
1402,189
1403,157
1404,0
1405,5
1406,88
1407,16
1408,71
1409,655
1410,0
1411,6
1412,23
1413,51
1414,62
1415,343
1416,0
1417,6
1418,6
1419,1
1420,59
1421,373
1422,0
1423,6
1424,5
1425,19
1426,514
1427,0
1428,5
1429,4
1430,29
1431,857
1432,79
1433,119
1434,1150
1435,0
1436,8
1437,70
1438,1070
1439,0
1440,4
1441,11
1442,70
1443,5
1444,15
1445,353
1446,0
1447,7
1448,54
1449,85
1450,67
1451,336
1452,688
1453,0
1454,7
1455,7
1456,1
1457,37
1458,128
1459,1190
1460,0
1461,7
1462,6
1463,39
1464,485
1465,0
1466,5
1467,23
1468,55
1469,747
1470,0
1471,5
1472,5
1473,1
1474,17
1475,202
1476,515
1477,0
1478,7
1479,17
1480,5
1481,8
1482,45
1483,314
1484,0
1485,7
1486,7
1487,1
1488,14
1489,356
1490,0
1491,6
1492,29
1493,62
1494,79
1495,62
1496,2
1497,107
1498,261
1499,888
1500,0
1501,10
1502,114
1503,0
1504,3
1505,108
1506,961
1507,0
1508,4
1509,68
1510,386
1511,286
1512,0
1513,5
1514,33
1515,453
1516,0
1517,4
1518,9
1519,270
1520,0
1521,4
1522,4
1523,1
1524,36
1525,259
1526,157
1527,123
1528,600
1529,0
1530,9
1531,12
1532,187
1533,0
1534,4
1535,12
1536,4
1537,2
1538,41
1539,295
1540,0
1541,7
1542,55
1543,74
1544,748
1545,435
1546,0
1547,6
1548,56
1549,306
1550,0
1551,4
1552,15
1553,108
1554,48
1555,242
1556,282
1557,678
1558,0
1559,8
1560,78
1561,498
1562,997
1563,0
1564,5
1565,51
1566,152
1567,241
1568,729
1569,627
1570,0
1571,7
1572,30
1573,302
1574,0
1575,4
1576,24
1577,675
1578,0
1579,4
1580,4
1581,1
1582,58
1583,185
1584,550
1585,0
1586,7
1587,15
1588,35
1589,642
1590,0
1591,5
1592,27
1593,312
1594,0
1595,4
1596,15
1597,9
1598,67
1599,148
1600,809
1601,0
1602,7
1603,16
1604,196
1605,409
1606,0
1607,5
1608,16
1609,5
1610,2
1611,73
1612,266
1613,783
1614,0
1615,8
1616,56
1617,68
1618,108
1619,65
1620,247
1621,0
1622,7
1623,20
1624,222
1625,0
1626,4
1627,31
1628,1018
1629,0
1630,4
1631,4
1632,1
1633,51
1634,68
1635,17
1636,156
1637,1209
1638,0
1639,9
1640,42
1641,273
1642,0
1643,4
1644,12
1645,109
1646,325
1647,0
1648,5
1649,39
1650,186
1651,558
1652,0
1653,5
1654,5
1655,1
1656,23
1657,189
1658,255
1659,0
1660,7
1661,38
1662,358
1663,1076
1664,0
1665,5
1666,11
1667,225
1668,0
1669,4
1670,26
1671,293
1672,1028
1673,0
1674,5
1675,9
1676,36
1677,152
1678,111
1679,0
1680,6
1681,133
1682,1010
1683,0
1684,4
1685,15
1686,89
1687,379
1688,0
1689,5
1690,15
1691,5
1692,2
1693,82
1694,1111
1695,0
1696,7
1697,36
1698,21
1699,343
1700,284
1701,1388
1702,0
1703,7
1704,7
1705,1
1706,50
1707,740
1708,0
1709,6
1710,29
1711,218
1712,968
1713,0
1714,5
1715,23
1716,59
1717,296
1718,712
1719,0
1720,6
1721,11
1722,55
1723,180
1724,0
1725,5
1726,11
1727,5
1728,2
1729,36
1730,32
1731,530
1732,0
1733,8
1734,118
1735,0
1736,3
1737,232
1738,0
1739,3
1740,3
1741,1
1742,36
1743,13
1744,730
1745,0
1746,7
1747,42
1748,107
1749,251
1750,0
1751,5
1752,24
1753,176
1754,407
1755,0
1756,5
1757,5
1758,1
1759,17
1760,124
1761,366
1762,805
1763,0
1764,8
1765,31
1766,138
1767,1094
1768,0
1769,5
1770,12
1771,126
1772,0
1773,4
1774,89
1775,88
1776,369
1777,0
1778,5
1779,9
1780,104
1781,578
1782,645
1783,0
1784,6
1785,64
1786,0
1787,3
1788,47
1789,921
1790,0
1791,4
1792,18
1793,539
1794,0
1795,4
1796,4
1797,1
1798,39
1799,149
1800,1154
1801,0
1802,7
1803,56
1804,187
1805,272
1806,1171
1807,0
1808,6
1809,24
1810,57
1811,1306
1812,0
1813,5
1814,35
1815,226
1816,1092
1817,0
1818,5
1819,5
1820,1
1821,23
1822,106
1823,1295
1824,0
1825,7
1826,23
1827,5
1828,8
1829,64
1830,44
1831,857
1832,400
1833,0
1834,9
1835,55
1836,113
1837,1496
1838,0
1839,5
1840,12
1841,70
1842,399
1843,0
1844,5
1845,5
1846,1
1847,26
1848,177
1849,0
1850,6
1851,42
1852,104
1853,72
1854,1670
1855,0
1856,6
1857,6
1858,1
1859,12
1860,19
1861,435
1862,316
1863,0
1864,8
1865,36
1866,123
1867,339
1868,0
1869,5
1870,24
1871,61
1872,1123
1873,0
1874,5
1875,5
1876,1
1877,18
1878,85
1879,429
1880,1000
1881,0
1882,8
1883,18
1884,6
1885,27
1886,293
1887,215
1888,0
1889,7
1890,64
1891,61
1892,20
1893,269
1894,0
1895,6
1896,11
1897,170
1898,1640
1899,0
1900,5
1901,25
1902,666
1903,0
1904,4
1905,108
1906,287
1907,0
1908,4
1909,4
1910,1
1911,34
1912,956
1913,0
1914,6
1915,19
1916,55
1917,81
1918,1275
1919,0
1920,6
1921,6
1922,1
1923,12
1924,64
1925,34
1926,14
1927,438
1928,0
1929,9
1930,95
1931,1453
1932,0
1933,4
1934,24
1935,64
1936,11
1937,40
1938,963
1939,0
1940,7
1941,51
1942,308
1943,0
1944,4
1945,11
1946,9
1947,17
1948,188
1949,0
1950,6
1951,29
1952,241
1953,385
1954,627
1955,385
1956,2
1957,228
1958,0
1959,9
1960,13
1961,217
1962,0
1963,4
1964,19
1965,49
1966,716
1967,0
1968,5
1969,68
1970,335
1971,597
1972,0
1973,5
1974,5
1975,1
1976,53
1977,1458
1978,0
1979,6
1980,29
1981,29
1982,1
1983,7
1984,43
1985,708
1986,0
1987,8
1988,105
1989,1052
1990,0
1991,4
1992,28
1993,798
1994,0
1995,4
1996,4
1997,1
1998,15
1999,308
2000,57
2001,190
2002,0
2003,8
2004,16
2005,396
2006,0
2007,4
2008,11
2009,63
2010,727
2011,0
2012,5
2013,38
2014,352
2015,0
2016,4
2017,9
2018,58
2019,436
2020,0
2021,5
2022,9
2023,5
2024,2
2025,68
2026,56
2027,223
2028,0
2029,8
2030,26
2031,183
2032,0
2033,4
2034,17
2035,87
2036,1497
2037,0
2038,5
2039,15
2040,41
2041,502
2042,0
2043,5
2044,5
2045,1
2046,48
2047,492
2048,0
2049,6
2050,70
2051,209
2052,1033
2053,0
2054,5
2055,10
2056,554
2057,0
2058,4
2059,25
2060,158
2061,0
2062,4
2063,4
2064,1
2065,19
2066,101
2067,0
2068,6
2069,19
2070,4
2071,7
2072,88
2073,297
2074,0
2075,7
2076,4
2077,6
2078,9
2079,56
2080,53
2081,104
2082,229
2083,1159
2084,0
2085,10
2086,30
2087,514
2088,661
2089,0
2090,5
2091,36
2092,226
2093,277
2094,0
2095,5
2096,5
2097,1
2098,33
2099,584
2100,0
2101,6
2102,24
2103,168
2104,0
2105,4
2106,29
2107,125
2108,1287
2109,0
2110,5
2111,14
2112,185
2113,529
2114,0
2115,5
2116,5
2117,1
2118,20
2119,226
2120,27
2121,235
2122,781
2123,0
2124,9
2125,46
2126,935
2127,0
2128,4
2129,23
2130,303
2131,0
2132,4
2133,4
2134,1
2135,17
2136,101
2137,70
2138,87
2139,103
2140,999
2141,0
2142,10
2143,57
2144,143
2145,968
2146,433
2147,1336
2148,0
2149,7
2150,74
2151,607
2152,0
2153,4
2154,20
2155,36
2156,64
2157,221
2158,0
2159,6
2160,58
2161,142
2162,0
2163,4
2164,10
2165,22
2166,1004
2167,0
2168,5
2169,52
2170,786
2171,1190
2172,712
2173,454
2174,0
2175,7
2176,26
2177,146
2178,1042
2179,0
2180,5
2181,12
2182,258
2183,784
2184,0
2185,5
2186,5
2187,1
2188,53
2189,108
2190,284
2191,490
2192,0
2193,8
2194,164
2195,0
2196,3
2197,409
2198,592
2199,0
2200,4
2201,37
2202,744
2203,0
2204,4
2205,4
2206,1
2207,19
2208,138
2209,442
2210,0
2211,7
2212,36
2213,57
2214,70
2215,77
2216,1411
2217,0
2218,7
2219,7
2220,1
2221,14
2222,110
2223,2006
2224,0
2225,7
2226,6
2227,67
2228,629
2229,0
2230,5
2231,44
2232,401
2233,0
2234,4
2235,29
2236,129
2237,0
2238,4
2239,4
2240,1
2241,20
2242,87
2243,104
2244,162
2245,0
2246,8
2247,53
2248,59
2249,532
2250,0
2251,5
2252,21
2253,554
2254,197
2255,0
2256,5
2257,5
2258,1
2259,18
2260,376
2261,913
2262,0
2263,7
2264,38
2265,251
2266,516
2267,1414
2268,0
2269,6
2270,43
2271,286
2272,760
2273,0
2274,5
2275,17
2276,140
2277,1065
2278,0
2279,5
2280,5
2281,1
2282,23
2283,153
2284,0
2285,6
2286,16
2287,282
2288,731
2289,0
2290,5
2291,10
2292,127
2293,0
2294,4
2295,55
2296,379
2297,609
2298,0
2299,5
2300,9
2301,176
2302,548
2303,0
2304,5
2305,5
2306,1
2307,25
2308,248
2309,0
2310,6
2311,25
2312,4
2313,18
2314,54
2315,866
2316,0
2317,7
2318,54
2319,4
2320,7
2321,3
2322,125
2323,215
2324,436
2325,305
2326,0
2327,10
2328,36
2329,116
2330,1350
2331,0
2332,5
2333,27
2334,213
2335,0
2336,4
2337,17
2338,62
2339,843
2340,0
2341,5
2342,9
2343,42
2344,492
2345,297
2346,272
2347,541
2348,0
2349,8
2350,103
2351,211
2352,0
2353,4
2354,17
2355,17
2356,1
2357,50
2358,651
2359,0
2360,7
2361,40
2362,424
2363,0
2364,4
2365,11
2366,357
2367,0
2368,4
2369,4
2370,1
2371,14
2372,150
2373,0
2374,6
2375,64
2376,219
2377,998
2378,0
2379,5
2380,38
2381,116
2382,52
2383,213
2384,49
2385,419
2386,0
2387,8
2388,38
2389,8
2390,2
2391,366
2392,630
2393,0
2394,7
2395,34
2396,470
2397,0
2398,4
2399,29
2400,164
2401,206
2402,1400
2403,0
2404,6
2405,30
2406,319
2407,0
2408,4
2409,10
2410,82
2411,717
2412,0
2413,5
2414,34
2415,19
2416,208
2417,1149
2418,0
2419,6
2420,15
2421,381
2422,0
2423,4
2424,15
2425,4
2426,2
2427,36
2428,99
2429,1147
2430,0
2431,8
2432,42
2433,89
2434,659
2435,0
2436,5
2437,23
2438,155
2439,2006
2440,216
2441,0
2442,6
2443,23
2444,6
2445,2
2446,19
2447,31
2448,682
2449,0
2450,8
2451,19
2452,5
2453,16
2454,167
2455,1321
2456,0
2457,7
2458,63
2459,449
2460,0
2461,4
2462,36
2463,35
2464,649
2465,0
2466,5
2467,14
2468,96
2469,1412
2470,0
2471,5
2472,5
2473,1
2474,103
2475,124
2476,715
2477,0
2478,7
2479,21
2480,227
2481,1980
2482,0
2483,5
2484,11
2485,119
2486,1052
2487,497
2488,0
2489,6
2490,45
2491,1008
2492,0
2493,4
2494,32
2495,764
2496,0
2497,4
2498,4
2499,1
2500,26
2501,324
2502,0
2503,6
2504,14
2505,37
2506,304
2507,0
2508,5
2509,25
2510,198
2511,1376
2512,0
2513,5
2514,5
2515,1
2516,16
2517,63
2518,59
2519,270
2520,1000
2521,640
2522,0
2523,10
2524,114
2525,1022
2526,0
2527,4
2528,29
2529,129
2530,293
2531,644
2532,0
2533,6
2534,30
2535,129
2536,6
2537,3
2538,216
2539,98
2540,1688
2541,0
2542,9
2543,200
2544,1946
2545,0
2546,4
2547,19
2548,96
2549,80
2550,2246
2551,0
2552,6
2553,16
2554,37
2555,49
2556,171
2557,0
2558,6
2559,6
2560,1
2561,45
2562,71
2563,1154
2564,763
2565,0
2566,8
2567,116
2568,186
2569,918
2570,0
2571,5
2572,57
2573,359
2574,0
2575,4
2576,29
2577,48
2578,531
2579,0
2580,5
2581,9
2582,39
2583,784
2584,400
2585,752
2586,0
2587,7
2588,109
2589,943
2590,0
2591,4
2592,16
2593,39
2594,11
2595,110
2596,373
2597,1175
2598,0
2599,8
2600,33
2601,502
2602,560
2603,0
2604,5
2605,24
2606,503
2607,0
2608,4
2609,17
2610,254
2611,1786
2612,0
2613,5
2614,9
2615,33
2616,15
2617,192
2618,2161
2619,0
2620,7
2621,33
2622,6
2623,63
2624,106
2625,802
2626,0
2627,7
2628,7
2629,1
2630,69
2631,0
2632,5
2633,19
2634,86
2635,0
2636,4
2637,28
2638,645
2639,856
2640,0
2641,5
2642,9
2643,28
2644,6
2645,22
2646,480
2647,0
2648,7
2649,20
2650,408
2651,2049
2652,0
2653,5
2654,12
2655,473
2656,0
2657,4
2658,21
2659,179
2660,0
2661,4
2662,4
2663,1
2664,34
2665,250
2666,0
2667,6
2668,23
2669,225
2670,1002
2671,0
2672,5
2673,19
2674,40
2675,313
2676,0
2677,5
2678,5
2679,1
2680,16
2681,88
2682,609
2683,385
2684,728
2685,0
2686,9
2687,44
2688,456
2689,0
2690,4
2691,28
2692,48
2693,115
2694,2103
2695,0
2696,6
2697,29
2698,121
2699,1336
2700,552
2701,0
2702,6
2703,6
2704,1
2705,25
2706,196
2707,1102
2708,0
2709,7
2710,61
2711,819
2712,0
2713,4
2714,23
2715,46
2716,590
2717,0
2718,5
2719,40
2720,45
2721,159
2722,1382
2723,0
2724,6
2725,21
2726,67
2727,499
2728,0
2729,5
2730,11
2731,136
2732,2412
2733,0
2734,5
2735,5
2736,1
2737,32
2738,243
2739,2295
2740,0
2741,7
2742,32
2743,5
2744,8
2745,145
2746,1558
2747,0
2748,7
2749,7
2750,1
2751,14
2752,247
2753,1132
2754,0
2755,7
2756,6
2757,32
2758,15
2759,142
2760,598
2761,0
2762,7
2763,7
2764,1
2765,14
2766,14
2767,1
2768,3
2769,231
2770,0
2771,9
2772,85
2773,894
2774,0
2775,4
2776,62
2777,438
2778,850
2779,0
2780,5
2781,37
2782,227
2783,302
2784,1210
2785,0
2786,6
2787,30
2788,253
2789,0
2790,4
2791,15
2792,33
2793,171
2794,237
2795,0
2796,6
2797,10
2798,274
2799,2474
2800,0
2801,5
2802,21
2803,77
2804,588
2805,0
2806,5
2807,5
2808,1
2809,41
2810,769
2811,0
2812,6
2813,16
2814,133
2815,1133
2816,0
2817,5
2818,10
2819,21
2820,17
2821,211
2822,470
2823,426
2824,0
2825,8
2826,81
2827,909
2828,0
2829,4
2830,39
2831,237
2832,37
2833,51
2834,892
2835,0
2836,7
2837,73
2838,1226
2839,0
2840,4
2841,11
2842,111
2843,1164
2844,0
2845,5
2846,28
2847,155
2848,409
2849,651
2850,491
2851,0
2852,7
2853,16
2854,40
2855,135
2856,2156
2857,0
2858,6
2859,46
2860,144
2861,1942
2862,0
2863,5
2864,18
2865,551
2866,0
2867,4
2868,27
2869,535
2870,0
2871,4
2872,4
2873,1
2874,65
2875,1255
2876,0
2877,6
2878,19
2879,205
2880,2265
2881,0
2882,5
2883,19
2884,5
2885,2
2886,440
2887,0
2888,6
2889,11
2890,48
2891,198
2892,381
2893,471
2894,0
2895,7
2896,43
2897,626
2898,0
2899,4
2900,27
2901,32
2902,144
2903,42
2904,471
2905,11
2906,16
2907,53
2908,660
2909,0
2910,11
2911,5
2912,27
2913,12
2914,259
2915,1389
2916,0
2917,7
2918,22
2919,273
2920,1278
2921,0
2922,5
2923,11
2924,13
2925,964
2926,0
2927,5
2928,5
2929,1
2930,56
2931,851
2932,0
2933,6
2934,45
2935,214
2936,0
2937,4
2938,38
2939,550
2940,1355
2941,0
2942,5
2943,14
2944,177
2945,1096
2946,0
2947,5
2948,5
2949,1
2950,20
2951,301
2952,0
2953,6
2954,20
2955,4
2956,18
2957,92
2958,0
2959,6
2960,6
2961,1
2962,12
2963,49
2964,408
2965,314
2966,1482
2967,0
2968,9
2969,197
2970,715
2971,494
2972,0
2973,5
2974,25
2975,269
2976,1082
2977,0
2978,5
2979,5
2980,1
2981,19
2982,98
